periodo,pib_indice,pib_media4,pib_crescimento,c_indice,c_media4,c_crescimento,i_indice,i_media4,i_crescimento,g_indice,g_media4,g_crescimento,x_indice,x_media4,x_crescimento,m_indice,m_media4,m_crescimento,vab_indice,vab_media4,vab_crescimento,agro_indice,agro_media4,agro_crescimento,industria_indice,industria_media4,industria_crescimento,extrativas_indice,extrativas_media4,extrativas_crescimento,transformacao_indice,transformacao_media4,transformacao_crescimento,eletricidade_indice,eletricidade_media4,eletricidade_crescimento,construcao_indice,construcao_media4,construcao_crescimento,servicos_indice,servicos_media4,servicos_crescimento,comercio_indice,comercio_media4,comercio_crescimento,transporte_indice,transporte_media4,transporte_crescimento,informacao_indice,informacao_media4,informacao_crescimento,financeiras_indice,financeiras_media4,financeiras_crescimento,imobiliarias_indice,imobiliarias_media4,imobiliarias_crescimento,outros_servicos_indice,outros_servicos_media4,outros_servicos_crescimento,administracao_indice,administracao_media4,administracao_crescimento,recessao,pib_tendencia,c_tendencia,i_tendencia,g_tendencia,x_tendencia,m_tendencia,vab_tendencia,agro_tendencia,industria_tendencia,extrativas_tendencia,transformacao_tendencia,eletricidade_tendencia,construcao_tendencia,servicos_tendencia,comercio_tendencia,transporte_tendencia,informacao_tendencia,financeiras_tendencia,imobiliarias_tendencia,outros_servicos_tendencia,administracao_tendencia,trimestre,data,pib_crescimento_pct,pib_tendencia_pct,c_crescimento_pct,c_tendencia_pct,i_crescimento_pct,i_tendencia_pct,g_crescimento_pct,g_tendencia_pct,x_crescimento_pct,x_tendencia_pct,m_crescimento_pct,m_tendencia_pct,vab_crescimento_pct,vab_tendencia_pct,agro_crescimento_pct,agro_tendencia_pct,industria_crescimento_pct,industria_tendencia_pct,extrativas_crescimento_pct,extrativas_tendencia_pct,transformacao_crescimento_pct,transformacao_tendencia_pct,eletricidade_crescimento_pct,eletricidade_tendencia_pct,construcao_crescimento_pct,construcao_tendencia_pct,servicos_crescimento_pct,servicos_tendencia_pct,comercio_crescimento_pct,comercio_tendencia_pct,transporte_crescimento_pct,transporte_tendencia_pct,informacao_crescimento_pct,informacao_tendencia_pct,financeiras_crescimento_pct,financeiras_tendencia_pct,imobiliarias_crescimento_pct,imobiliarias_tendencia_pct,outros_servicos_crescimento_pct,outros_servicos_tendencia_pct,administracao_crescimento_pct,administracao_tendencia_pct
2012Q4,"171,16","168,9275","0,016074704520164795","177,29","174,3775","0,03483524472204502","186,88","184,8575","0,00827697174648212","147,73","146,905","0,022908470563659744","277,63","267,9875","0,0018224299065421334","279,03","271,0025","0,008165694781581578","167,73","165,82750000000001","0,01305821980573052","188,42","181,085","-0,02856606405235751","145,86","146,46","-0,007084505609979197","202,9","204,4275","-0,01843782635312763","132,15","131,985","-0,02372542855557802","155,81","163,2775","0,007310640529327506","169,92","170,5025","0,03262877388486807","175,34","173,1525","0,028863008407855162","162,83","160,6775","0,020287968504437037","168,43","166,9175","0,01883020768162602","295,44","286,0725","0,06990986610816075","214,86","212,66500000000002","0,015943915634591965","185,27","182,335","0,050846480801094884","162,91","159,375","0,03596210409997247","151,65","151,41","0,010444125596449583",False,"0,022209093211836485","0,024061570672690828","0,021406999881449607","0,017898943437026728","0,04778871232795694","0,04138075616839334","0,02175284367522708","0,036346066421076746","0,012458262117590147","0,03411570882799853","0,005476030710863951","0,02636904734812621","0,016307319613502735","0,023906509397464058","0,017973592348116095","0,017409183913588224","0,05224055178040246","0,03212037328117692","0,02904296010237567","0,025924558576329124","0,014630551309514364",4T2012,2012-10-01,"1,6074704520164795","2,2209093211836484","3,4835244722045022","2,4061570672690826","0,827697174648212","2,1406999881449607","2,2908470563659744","1,7898943437026729","0,18224299065421334","4,778871232795694","0,8165694781581578","4,138075616839334","1,305821980573052","2,175284367522708","-2,856606405235751","3,634606642107675","-0,7084505609979197","1,2458262117590146","-1,8437826353127629","3,4115708827998534","-2,372542855557802","0,547603071086395","0,7310640529327506","2,6369047348126213","3,2628773884868068","1,6307319613502735","2,886300840785516","2,390650939746406","2,0287968504437037","1,7973592348116094","1,883020768162602","1,7409183913588224","6,9909866108160745","5,224055178040246","1,5943915634591965","3,212037328117692","5,084648080109488","2,904296010237567","3,596210409997247","2,5924558576329124","1,0444125596449583","1,4630551309514364"
2013Q1,"172,08","170,64000000000001","0,025727338302476532","178,16","175,97500000000002","0,03688536664407982","189,04","185,98749999999998","0,00785748154169208","146,47","146,945","0,017201993631455137","264,15","266,595","-0,009686017031788174","288,88","276,2575","0,017626094724143337","168,72","167,445","0,022924080211371933","190,0","188,8725","0,044071310116086115","146,12","146,005","-0,0153259934919322","195,33","200,635","-0,044333567524441286","132,79","131,8825","-0,02035320990176237","161,55","162,1","-0,01666691942552967","172,29","170,5925","0,013952866355612326","175,34","174,31750000000002","0,030382290789259914","164,8","162,645","0,034439992367868655","166,79","167,79500000000002","0,025297118939231922","291,24","289,5625","0,06564541356150522","213,36","212,93","0,008621098005779038","190,37","185,50500000000002","0,06221369674759525","159,53","160,0575","0,032862259219823775","154,5","152,5825","0,01747103442527309",False,"0,022081612145299245","0,024023766877226106","0,021363525008562766","0,01774914542576119","0,047179718203505715","0,041368533000226006","0,021620823238409928","0,03635787799280464","0,012321920043499596","0,03383472512993964","0,005247531977232246","0,026396720296443212","0,016237996091822395","0,023761000218492596","0,017865082896023763","0,017246873250226297","0,051874537595879996","0,03198736773829952","0,028860619185917646","0,025988563966380995","0,014371816945304493",1T2013,2013-01-01,"2,5727338302476532","2,2081612145299245","3,688536664407982","2,4023766877226107","0,785748154169208","2,1363525008562765","1,7201993631455137","1,774914542576119","-0,9686017031788174","4,717971820350572","1,7626094724143337","4,136853300022601","2,2924080211371933","2,162082323840993","4,4071310116086115","3,635787799280464","-1,53259934919322","1,2321920043499597","-4,433356752444128","3,383472512993964","-2,035320990176237","0,5247531977232246","-1,666691942552967","2,6396720296443212","1,3952866355612326","1,6237996091822395","3,0382290789259914","2,37610002184926","3,4439992367868655","1,7865082896023763","2,529711893923192","1,7246873250226298","6,564541356150522","5,187453759587999","0,8621098005779038","3,1987367738299524","6,221369674759525","2,8860619185917646","3,2862259219823775","2,5988563966380998","1,747103442527309","1,4371816945304494"
2013Q2,"174,45","172,2","0,03242052250550831","180,48","177,82","0,041741117197340305","200,25","189,845","0,02625853098182329","148,79","147,3525","0,015051578349148498","272,68","269,9475","0,007041334029694868","292,52","280,825","0,02874779056881982","171,06","168,915","0,029828224786233593","196,32","193,3375","0,06959600569824209","150,85","147,495","0,002770459760346844","195,06","198,4675","-0,049428246422798416","137,94","133,845","0,009503337481615803","165,74","162,725","-0,009043298215699491","181,34","174,04500000000002","0,029714978775015277","177,9","175,6725","0,03216851011325095","166,55","164,2175","0,0417248160365391","174,38","170,155","0,03840109848195894","296,92","293,6225","0,06806773125750265","219,05","214,76000000000002","0,012553188981482721","191,44","187,735","0,05976657869854218","160,36","160,6175","0,03034239435490349","154,43","153,0275","0,015613074498091795",False,"0,021954131078762006","0,02398596308176138","0,02132005013567593","0,01759934741449565","0,04657072407905448","0,041356309832058666","0,021488802801592773","0,036369689564532535","0,012185577969409046","0,03355374143188075","0,00501903324360054","0,02642439324476021","0,016168672570142054","0,023615491039521132","0,01775657344393143","0,01708456258686437","0,05150852341135754","0,03185436219542212","0,028678278269459623","0,026052569356432867","0,014113082581094623",2T2013,2013-04-01,"3,242052250550831","2,1954131078762007","4,1741117197340305","2,3985963081761383","2,625853098182329","2,1320050135675928","1,5051578349148498","1,7599347414495652","0,7041334029694868","4,6570724079054475","2,874779056881982","4,135630983205867","2,9828224786233593","2,1488802801592772","6,959600569824209","3,6369689564532535","0,2770459760346844","1,2185577969409045","-4,942824642279842","3,355374143188075","0,9503337481615803","0,501903324360054","-0,9043298215699491","2,642439324476021","2,9714978775015277","1,6168672570142053","3,2168510113250948","2,3615491039521133","4,17248160365391","1,7756573443931432","3,840109848195894","1,7084562586864371","6,806773125750265","5,150852341135754","1,2553188981482721","3,185436219542212","5,976657869854218","2,8678278269459625","3,034239435490349","2,6052569356432866","1,5613074498091795","1,4113082581094623"
2013Q3,"175,28","173,2425","0,030944552717318663","181,61","179,385","0,040486064789304166","197,44","193,4025","0,04826623666987362","149,84","148,20749999999998","0,016285807347470538","267,85","270,5775","0,013550719208869966","287,39","286,955","0,05929473868785595","171,85","169,84","0,028398425673630046","195,74","192,62","0,0504158145875937","151,39","148,555","0,011403867102396603","198,36","197,91250000000002","-0,04313825029612961","137,12","135,0","0,0223206679161696","168,02","162,78000000000003","-0,014619086534095826","182,89","176,61","0,03627642252570751","178,96","176,88500000000002","0,03076833425599501","167,66","165,46","0,039027912964300304","172,69","170,5725","0,027622561939905088","294,62","294,555","0,05131568380758633","218,69","216,49","0,020228796286478445","192,49","189,89249999999998","0,05691068223245699","162,89","161,4225","0,026991347499681906","155,71","154,0725","0,019469992721498075",False,"0,021826650012224766","0,02394815928629666","0,021276575262789088","0,01744954940323011","0,04596172995460325","0,04134408666389133","0,021356782364775617","0,03638150113626043","0,012049235895318493","0,033272757733821864","0,004790534509968834","0,02645206619307721","0,016099349048461713","0,02346998186054967","0,017648063991839102","0,01692225192350244","0,051142509226835074","0,03172135665254472","0,028495937353001596","0,02611657474648474","0,013854348216884749",3T2013,2013-07-01,"3,0944552717318663","2,1826650012224764","4,048606478930417","2,394815928629666","4,826623666987362","2,1276575262789086","1,6285807347470538","1,7449549403230111","1,3550719208869966","4,596172995460325","5,929473868785595","4,134408666389133","2,8398425673630046","2,1356782364775615","5,04158145875937","3,6381501136260432","1,1403867102396603","1,2049235895318493","-4,3138250296129605","3,3272757733821865","2,23206679161696","0,47905345099688335","-1,4619086534095826","2,645206619307721","3,627642252570751","1,6099349048461713","3,076833425599501","2,346998186054967","3,9027912964300304","1,7648063991839102","2,762256193990509","1,692225192350244","5,131568380758633","5,114250922683508","2,0228796286478445","3,172135665254472","5,691068223245699","2,8495937353001595","2,6991347499681906","2,611657474648474","1,9469992721498075","1,3854348216884749"
2013Q4,"175,56","174,3425","0,03205517159728277","181,5","180,4375","0,034752189932760746","195,43","195,54","0,05778775543323911","151,42","149,13","0,015145842551308686","289,17","273,4625","0,020430057372078814","286,67","288,865","0,0659126760823241","172,15","170,945","0,030860382023488064","198,4","195,115","0,07747742772731048","150,14","149,625","0,021609995903318246","202,32","197,76749999999998","-0,03257878710056139","135,96","135,95250000000001","0,03006023411751335","168,1","165,8525","0,015770697126058275","175,69","178,05249999999998","0,044280875646984574","179,52","177,93","0,027591285138822697","167,48","166,6225","0,036999579903844504","171,8","171,415","0,02694444860484979","307,43","297,5525","0,0401296874044168","215,08","216,54500000000002","0,018244657089789174","193,15","191,8625","0,05225272163874184","164,98","161,94","0,016094117647058814","155,86","155,125","0,02453602800343435",False,"0,021699168945687526","0,023910355490831935","0,021233100389902247","0,017299751391964574","0,045352735830152015","0,041331863495724","0,021224761927958462","0,03639331270798832","0,011912893821227942","0,03299177403576297","0,004562035776337127","0,02647973914139421","0,016030025526781372","0,02332447268157821","0,017539554539746774","0,016759941260140514","0,05077649504231262","0,03158835110966732","0,028313596436543572","0,02618058013653661","0,013595613852674878",4T2013,2013-10-01,"3,205517159728277","2,1699168945687526","3,4752189932760746","2,3910355490831936","5,778775543323911","2,123310038990225","1,5145842551308686","1,7299751391964575","2,0430057372078814","4,535273583015202","6,5912676082324095","4,1331863495724","3,0860382023488064","2,122476192795846","7,747742772731048","3,6393312707988317","2,1609995903318246","1,1912893821227943","-3,257878710056139","3,299177403576297","3,006023411751335","0,4562035776337127","1,5770697126058275","2,647973914139421","4,428087564698457","1,603002552678137","2,7591285138822697","2,332447268157821","3,6999579903844504","1,7539554539746773","2,694444860484979","1,6759941260140514","4,01296874044168","5,077649504231261","1,8244657089789174","3,1588351109667316","5,225272163874184","2,8313596436543573","1,6094117647058814","2,618058013653661","2,453602800343435","1,3595613852674877"
2014Q1,"177,04","175,58249999999998","0,028964486638537013","184,46","182,0125","0,03430885068901812","196,1","197,305","0,060850863633308716","149,62","149,9175","0,0202286569805028","269,2","274,725","0,030495695718224303","286,42","288,25","0,04341058613793303","173,44","172,125","0,027949475947325997","199,81","197,5675","0,04603634727130723","150,18","150,64","0,03174548816821332","205,66","200,35000000000002","-0,0014204899444263397","133,12","136,035","0,031486360965253146","167,01","167,2175","0,0315700185070944","184,87","181,1975","0,06216568723712945","180,11","179,1225","0,027564644972535524","170,9","168,1475","0,033831350487257605","173,92","173,1975","0,03219702613307884","310,08","302,2625","0,0438592704511116","216,22","217,26","0,02033532146714867","193,28","192,59","0,03819304061885109","165,51","163,435","0,021101791543663984","154,69","155,1725","0,01697442367243962",True,"0,021571687879150286","0,023872551695367214","0,02118962551701541","0,017149953380699034","0,04474374170570078","0,04131964032755667","0,02109274149114131","0,03640512427971621","0,011776551747137392","0,032710790337704077","0,004333537042705421","0,026507412089711208","0,01596070200510103","0,023178963502606748","0,017431045087654442","0,016597630596778587","0,05041048085779015","0,031455345566789916","0,02813125552008555","0,02624458552658848","0,013336879488465007",1T2014,2014-01-01,"2,8964486638537013","2,1571687879150288","3,430885068901812","2,3872551695367212","6,085086363330872","2,118962551701541","2,02286569805028","1,7149953380699035","3,0495695718224303","4,474374170570078","4,341058613793303","4,131964032755667","2,7949475947325997","2,109274149114131","4,603634727130723","3,6405124279716214","3,174548816821332","1,1776551747137392","-0,14204899444263397","3,2710790337704077","3,1486360965253146","0,4333537042705421","3,15700185070944","2,650741208971121","6,216568723712945","1,596070200510103","2,7564644972535524","2,317896350260675","3,3831350487257605","1,7431045087654442","3,2197026133078843","1,6597630596778588","4,38592704511116","5,041048085779015","2,033532146714867","3,1455345566789914","3,8193040618851093","2,8131255520085547","2,1101791543663984","2,6244585526588478","1,697442367243962","1,3336879488465008"
2014Q2,"174,43","175,57750000000001","0,01961382113821153","183,46","182,75750000000002","0,027766842874817455","187,47","194,11","0,022465695699123156","150,59","150,3675","0,02046113910520697","267,2","273,355","0,01262282480852761","281,42","285,475","0,01655835484732493","171,01","172,1125","0,018929639167628798","196,34","197,5725","0,021904700329734128","146,61","149,57999999999998","0,01413607240923409","213,31","204,9125","0,032473830727952846","127,5","133,425","-0,0031379580858454936","161,91","166,26","0,021723767091719193","176,69","180,03500000000003","0,03441638656669266","179,23","179,455","0,021531543070201664","165,38","167,855","0,022150501621325258","172,37","172,695","0,014927566042725715","313,51","306,40999999999997","0,04355081780176917","215,25","216,31","0,007217358912274152","192,67","192,8975","0,027498868085332973","165,28","164,665","0,025199620215729857","155,65","155,4775","0,016010194246132148",True,"0,021444206812613047","0,02383474789990249","0,02114615064412857","0,017000155369433494","0,04413474758124955","0,04130741715938933","0,020960721054324158","0,03641693585144411","0,011640209673046839","0,03242980663964519","0,004105038309073715","0,02653508503802821","0,01589137848342069","0,023033454323635287","0,017322535635562113","0,01643531993341666","0,05004446667326769","0,031322340023912515","0,02794891460362752","0,02630859091664035","0,013078145124255133",2T2014,2014-04-01,"1,961382113821153","2,1444206812613045","2,7766842874817455","2,383474789990249","2,2465695699123156","2,114615064412857","2,046113910520697","1,7000155369433494","1,262282480852761","4,413474758124955","1,655835484732493","4,130741715938933","1,8929639167628798","2,0960721054324156","2,190470032973413","3,6416935851444108","1,413607240923409","1,164020967304684","3,2473830727952846","3,242980663964519","-0,31379580858454936","0,41050383090737147","2,1723767091719193","2,6535085038028208","3,441638656669266","1,589137848342069","2,1531543070201664","2,3033454323635287","2,215050162132526","1,7322535635562113","1,4927566042725715","1,643531993341666","4,355081780176917","5,004446667326769","0,7217358912274152","3,1322340023912516","2,7498868085332973","2,794891460362752","2,5199620215729857","2,630859091664035","1,6010194246132148","1,3078145124255134"
2014Q3,"174,32","175,33749999999998","0,01209287559345995","183,66","183,27","0,021657329208127907","183,09","190,52249999999998","-0,014891224260286329","151,22","150,7125","0,016901978644805693","280,19","276,44","0,021666620469181774","289,13","285,91","-0,0036416859786376765","170,94","171,885","0,012040744229863343","200,62","198,7925","0,03204495898660564","145,76","148,1725","-0,0025748039446669146","218,37","209,915","0,06064548727341612","129,6","131,54500000000002","-0,0255925925925925","158,52","163,885","0,006788303231354931","166,99","176,06","-0,003114206443576295","179,65","179,6275","0,015504423778160747","166,66","167,605","0,01296385833434055","174,61","173,17499999999998","0,015257441850239584","314,24","311,315","0,056899390606168554","214,85","215,35","-0,0052658321400527175","192,88","192,99499999999998","0,01633819134510306","164,95","165,18","0,023277424150908388","155,29","155,3725","0,008437586201301306",True,"0,021316725746075807","0,023796944104437768","0,021102675771241728","0,016850357358167957","0,043525753456798315","0,041295193991221994","0,020828700617507002","0,036428747423171995","0,011503867598956288","0,0321488229415863","0,0038765395754420083","0,026562757986345206","0,015822054961740353","0,022887945144663822","0,01721402618346978","0,016273009270054734","0,04967845248874522","0,031189334481035117","0,027766573687169498","0,026372596306692222","0,012819410760045263",3T2014,2014-07-01,"1,209287559345995","2,1316725746075806","2,1657329208127907","2,379694410443777","-1,4891224260286329","2,110267577124173","1,6901978644805693","1,6850357358167958","2,1666620469181774","4,352575345679831","-0,36416859786376765","4,1295193991221995","1,2040744229863343","2,0828700617507003","3,2044958986605643","3,6428747423171997","-0,25748039446669146","1,1503867598956288","6,064548727341612","3,21488229415863","-2,55925925925925","0,38765395754420084","0,6788303231354931","2,6562757986345207","-0,3114206443576295","1,5822054961740353","1,5504423778160747","2,288794514466382","1,296385833434055","1,7214026183469782","1,5257441850239584","1,6273009270054732","5,689939060616855","4,967845248874522","-0,5265832140052717","3,118933448103512","1,633819134510306","2,7766573687169496","2,327742415090839","2,637259630669222","0,8437586201301306","1,2819410760045262"
2014Q4,"175,24","175,2575","0,005248290003871725","186,42","184,5","0,022514721163837903","182,75","187,35250000000002","-0,04187122839316748","149,97","150,35000000000002","0,008180781868168951","260,77","269,34","-0,015075193125200004","271,91","282,22","-0,023003825316324167","171,66","171,7625","0,0047822399017227735","206,14","200,7275","0,0287650872562335","146,88","147,35750000000002","-0,01515455304928981","225,16","215,625","0,09029542265539092","128,05","129,5675","-0,04696493260513801","163,11","162,6375","-0,019384694231320054","168,83","174,345","-0,02082251021468373","179,84","179,7075","0,009989883662114396","167,49","167,6075","0,005911566565139692","175,1","174,0","0,015080360528541892","315,46","313,3225","0,05299905058771137","214,77","215,2725","-0,0058763767346279305","194,22","193,2625","0,00729689230568753","164,37","165,0275","0,019065703346918594","155,46","155,2725","0,0009508460918614681",True,"0,021189244679538567","0,023759140308973047","0,02105920089835489","0,016700559346902413","0,042916759332347086","0,04128297082305466","0,020696680180689847","0,03644055899489989","0,011367525524865738","0,03186783924352741","0,0036480408418103037","0,026590430934662207","0,01575273144006001","0,02274243596569236","0,017105516731377453","0,016110698606692807","0,04931243830422276","0,031056328938157716","0,027584232770711474","0,026436601696744094","0,012560676395835392",4T2014,2014-10-01,"0,5248290003871725","2,118924467953857","2,2514721163837903","2,3759140308973046","-4,187122839316748","2,105920089835489","0,8180781868168951","1,6700559346902413","-1,5075193125200004","4,291675933234709","-2,3003825316324167","4,128297082305466","0,47822399017227735","2,0696680180689846","2,87650872562335","3,644055899489989","-1,515455304928981","1,1367525524865738","9,029542265539092","3,1867839243527407","-4,696493260513801","0,3648040841810304","-1,9384694231320054","2,6590430934662206","-2,082251021468373","1,5752731440060013","0,9989883662114396","2,274243596569236","0,5911566565139692","1,7105516731377453","1,5080360528541892","1,6110698606692806","5,299905058771137","4,931243830422276","-0,587637673462793","3,1056328938157716","0,729689230568753","2,7584232770711474","1,9065703346918594","2,6436601696744093","0,0950846091861468","1,2560676395835393"
2015Q1,"173,85","174,46","-0,006393006136716228","183,23","184,1925","0,011977199368175206","177,17","182,62","-0,07442791617039612","149,27","150,26250000000002","0,0023012656961329814","276,96","271,28","-0,012539812539812734","269,12","277,895","-0,03592367736339985","170,53","171,03499999999997","-0,006332607116921074","210,78","203,46999999999997","0,02987586521062413","144,19","145,86","-0,03173127987254365","232,44","222,32","0,10965809832792606","124,95","127,52499999999999","-0,06255743007314296","159,48","160,755","-0,03864727077010488","166,06","169,6425","-0,0637701955049047","177,89","179,1525","0,00016748314700842926","163,9","165,85750000000002","-0,013618995227404507","170,23","173,07750000000001","-0,000692850647382226","318,65","315,46500000000003","0,04367892146726793","214,4","214,8175","-0,011242290343367323","193,07","193,20999999999998","0,003219274105612735","162,11","164,1775","0,004543090525285232","155,75","155,5375","0,0023522209154327456",True,"0,021061763613001327","0,023721336513508322","0,02101572602546805","0,016550761335636877","0,04230776520789585","0,04127074765488732","0,02056465974387269","0,036452370566627784","0,011231183450775187","0,031586855545468515","0,0034195421081785957","0,026618103882979208","0,01568340791837967","0,0225969267867209","0,016997007279285124","0,01594838794333088","0,0489464241197003","0,030923323395280318","0,02740189185425345","0,026500607086795965","0,012301942031625521",1T2015,2015-01-01,"-0,6393006136716228","2,1061763613001325","1,1977199368175206","2,372133651350832","-7,442791617039612","2,101572602546805","0,23012656961329814","1,6550761335636877","-1,2539812539812734","4,230776520789585","-3,5923677363399853","4,127074765488732","-0,6332607116921074","2,0564659743872693","2,987586521062413","3,6452370566627783","-3,173127987254365","1,1231183450775186","10,965809832792605","3,1586855545468513","-6,255743007314296","0,3419542108178596","-3,864727077010488","2,661810388297921","-6,37701955049047","1,568340791837967","0,016748314700842926","2,25969267867209","-1,3618995227404507","1,6997007279285123","-0,0692850647382226","1,594838794333088","4,367892146726793","4,89464241197003","-1,1242290343367323","3,0923323395280318","0,3219274105612735","2,740189185425345","0,45430905252852316","2,6500607086795966","0,23522209154327456","1,2301942031625521"
2015Q2,"169,75","173,29","-0,013028434736797267","179,72","183,2575","0,0027358658331393393","164,85","176,96499999999997","-0,08832620678996461","148,09","149,6375","-0,004854772474105262","290,66","277,145","0,013864754623108988","252,7","270,715","-0,05170330151501901","166,84","169,99249999999998","-0,01231752487471871","204,59","205,5325","0,040289007832567725","139,5","144,08249999999998","-0,036752908142799856","231,91","226,97","0,10764350637467213","119,53","125,53250000000001","-0,05915308225594906","158,57","159,92000000000002","-0,03813304462889433","158,16","165,01","-0,0834559946677037","175,29","178,1675","-0,0071745005711739696","156,68","163,6825","-0,024857764141669847","166,91","171,7125","-0,0056892208807434175","311,15","314,875","0,027626382950948214","212,82","214,21","-0,009708289029633388","191,98","193,0375","0,000725774050985617","160,2","162,9075","-0,01067318495126468","155,14","155,41","-0,00043414641989991676",True,"0,020934282546464088","0,023683532718043597","0,02097225115258121","0,016400963324371336","0,04169877108344462","0,04125852448671999","0,02043263930705554","0,03646418213835568","0,011094841376684634","0,03130587184740963","0,003191043374546891","0,026645776831296205","0,01561408439669933","0,022451417607749435","0,016888497827192792","0,015786077279968953","0,048580409935177836","0,030790317852402917","0,027219550937795427","0,026564612476847833","0,012043207667415647",2T2015,2015-04-01,"-1,3028434736797267","2,0934282546464087","0,27358658331393393","2,36835327180436","-8,832620678996461","2,0972251152581207","-0,4854772474105262","1,6400963324371336","1,3864754623108988","4,169877108344462","-5,170330151501901","4,125852448671999","-1,231752487471871","2,043263930705554","4,0289007832567725","3,646418213835568","-3,6752908142799856","1,1094841376684634","10,764350637467214","3,1305871847409628","-5,915308225594906","0,31910433745468914","-3,813304462889433","2,6645776831296204","-8,34559946677037","1,561408439669933","-0,717450057117397","2,2451417607749438","-2,4857764141669847","1,6888497827192792","-0,5689220880743417","1,5786077279968953","2,7626382950948214","4,8580409935177835","-0,9708289029633388","3,0790317852402915","0,0725774050985617","2,7219550937795427","-1,067318495126468","2,6564612476847835","-0,043414641989991676","1,2043207667415647"
2015Q3,"166,96","171,45000000000002","-0,022171526342054437","176,42","181,4475","-0,009944344409887118","155,61","170,09500000000003","-0,10721830754897688","148,36","148,9225","-0,011876917972961754","286,42","278,7025","0,008184416148169449","230,52","256,0625","-0,10439473960337176","164,51","168,385","-0,02036245163917738","203,03","206,135","0,036935498069595285","137,03","141,9","-0,042332416609019985","228,61","229,53","0,09344258390300841","115,97","122,125","-0,07161047550267985","163,63","161,1975","-0,016398694206303244","156,05","162,275","-0,07829717141883452","173,47","176,6225","-0,016729064313649067","152,37","160,11","-0,04471823632946492","165,78","169,505","-0,02119243539771898","308,1","313,34000000000003","0,006504665692305345","212,08","213,51749999999998","-0,008509403296958484","192,39","192,915","-0,0004145185108421767","156,49","160,7925","-0,026561932437341174","155,7","155,5125","0,0009010603549532981",True,"0,020806801479926848","0,023645728922578876","0,02092877627969437","0,016251165313105796","0,041089776958993386","0,041246301318552656","0,020300618870238388","0,03647599371008357","0,010958499302594083","0,031024888149350737","0,002962544640915183","0,026673449779613206","0,015544760875018989","0,022305908428777978","0,016779988375100464","0,015623766616607025","0,04821439575065538","0,030657312309525515","0,027037210021337403","0,026628617866899705","0,011784473303205777",3T2015,2015-07-01,"-2,2171526342054437","2,080680147992685","-0,9944344409887118","2,3645728922578875","-10,721830754897688","2,092877627969437","-1,1876917972961754","1,6251165313105795","0,8184416148169449","4,1089776958993385","-10,439473960337175","4,124630131855265","-2,036245163917738","2,0300618870238387","3,6935498069595285","3,6475993710083565","-4,2332416609019985","1,0958499302594082","9,34425839030084","3,102488814935074","-7,161047550267985","0,2962544640915183","-1,6398694206303244","2,6673449779613208","-7,829717141883452","1,5544760875018988","-1,6729064313649067","2,2305908428777976","-4,471823632946492","1,6779988375100463","-2,119243539771898","1,5623766616607024","0,6504665692305345","4,821439575065538","-0,8509403296958484","3,0657312309525517","-0,04145185108421767","2,70372100213374","-2,6561932437341174","2,6628617866899704","0,0901060354953298","1,1784473303205776"
2015Q4,"165,68","169,06","-0,03536225268533444","175,2","178,64249999999998","-0,0317479674796749","147,35","161,245","-0,13934962170240595","147,08","148,20000000000002","-0,01429996674426337","296,52","287,64","0,06794386277567388","218,26","242,65","-0,14020976543122388","163,55","166,35750000000002","-0,031467869878465726","207,78","206,54500000000002","0,028982077692394137","134,62","138,835","-0,057835536026330625","219,83","228,19750000000002","0,05830724637681173","113,82","118,5675","-0,08489783317575783","166,39","162,01749999999998","-0,0038121589424333635","153,74","158,5025","-0,09086867991625802","172,68","174,83249999999998","-0,02712741538333141","149,11","155,51500000000001","-0,07214772608624298","163,22","166,535","-0,04290229885057473","304,07","310,4925","-0,009032227178067287","211,14","212,61","-0,01236804515207468","192,61","192,5125","-0,003880732164801781","156,85","158,9125","-0,03705443032221911","156,11","155,67499999999998","0,002592216908982481",True,"0,02067932041338961","0,023607925127114154","0,02088530140680753","0,01610136730184026","0,04048078283454216","0,041234078150385316","0,020168598433421232","0,03648780528181146","0,010822157228503533","0,030743904451291847","0,0027340459072834784","0,026701122727930203","0,01547543735333865","0,022160399249806513","0,01667147892300813","0,015461455953245096","0,047848381566132914","0,030524306766648114","0,026854869104879376","0,026692623256951577","0,011525738938995906",4T2015,2015-10-01,"-3,536225268533444","2,067932041338961","-3,17479674796749","2,3607925127114155","-13,934962170240595","2,0885301406807533","-1,429996674426337","1,610136730184026","6,794386277567388","4,048078283454216","-14,020976543122387","4,123407815038531","-3,1467869878465726","2,0168598433421234","2,8982077692394137","3,6487805281811463","-5,783553602633063","1,0822157228503533","5,830724637681173","3,074390445129185","-8,489783317575784","0,27340459072834783","-0,38121589424333635","2,67011227279302","-9,086867991625802","1,547543735333865","-2,712741538333141","2,2160399249806515","-7,214772608624298","1,6671478923008132","-4,290229885057473","1,5461455953245096","-0,9032227178067287","4,784838156613292","-1,236804515207468","3,0524306766648115","-0,3880732164801781","2,6854869104879375","-3,705443032221911","2,6692623256951578","0,2592216908982481","1,1525738938995906"
